3700013	Защо Том не е тук?	3620385	Why is Tom not here?
3700015	Том не е тук днес.	3620213	Tom isn't here today.
3700016	Днес Том изглежда уморен.	3620208	Tom looks tired today.
3700019	Никой не харесва Том.	3619250	Nobody likes Tom.
3700026	Том носи моята шапка.	3619463	Tom is wearing my cap.
3700027	Том има дълга коса.	3619061	Tom's hair is long.
3700030	Косата на Том е дълга.	3619061	Tom's hair is long.
3700034	Том загина в пожара.	3618879	Tom died in a fire.
3700037	Том знаеше, че това е лъжа.	3618663	Tom knew it was a lie.
3700043	Предполагам, че Том се прибра вкъщи.	3598184	I guess Tom went home.
3700044	Каквото и да правиш, не казвай на Том.	2541156	Whatever you do, don't tell Tom.
3700047	Каквото и да става, не казвай на Том.	3596850	No matter what, don't tell Tom.
3700050	Том ти открадна колелото.	3592918	Tom stole your bike.
3700051	Том се прибра с автобус.	3592916	Tom came home by bus.
3700052	Ето защо Том дойде.	3592915	That's why Tom came.
3700053	Жената на Том току-що почина.	3592909	Tom's wife just died.
3700054	Том е грубиян.	3592877	Tom is so rude.
3700055	Изглеждаш добре, Том.	3592872	You look fine, Tom.
3700057	Том отива в града.	3592870	Tom is going to town.
3700060	Том ми открадна портфейла.	3592866	Tom stole my wallet.
3700062	Том може и да не е мъртъв.	3591111	Tom may not be dead.
3700065	Знаеш ли кога е рождения ден на Том?	3584927	Do you know when Tom's birthday is?
3700080	Не тръгвам, докато не тръгне Том.	3583376	I'm not going unless Tom goes.
3700082	Ще отида, ако Том отива.	3525088	I'll go if Tom goes.
3700083	Имаш ли си хоби, Том?	3555462	Do you have a hobby, Tom?
3700092	Том мрази това.	3561296	Tom hates it.
3700095	Защо не помогнеш на Том?	3552664	Why don't you help Tom?
3700096	Защо вярваш на Том?	3552662	Why do you believe Tom?
3700097	Не очаквах да те видя на място като това.	3550166	I didn't expect to see you at a place like this.
3700098	Не очаквах да те видя на подобно място.	3550166	I didn't expect to see you at a place like this.
3700099	Колко си гладен?	3550097	How hungry are you?
3700100	Колко си гладна?	3550097	How hungry are you?
3700103	Том стана много известен.	3549734	Tom became very famous.
3700105	Хайде, довери ми се.	3549701	Come on, trust me.
3700108	Хайде, докосни го.	3549700	Come on, touch it.
3700109	Хайде, да вървим.	3549699	Come on, let's go.
3700111	Може да отнеме известно време.	3548530	It might take a little while.
3700112	Хайде, побързай.	3549698	Come on, hurry up.
3700113	Том още ли е на училище?	3548519	Is Tom still at school?
3700118	Всички съжаляваме за Том.	3539246	We all felt sorry for Tom.
3700124	Не осъзнах, че греша.	3536359	I didn't realize what I was doing.
3700127	Не знаех, че не трябва да го правим.	3536388	I didn't know we weren't supposed to do that.
3700129	Не знаех, че е трябвало да го направим.	3536387	I didn't know we were supposed to do that.
3700132	Не си ли уплашен, Том?	3536232	Aren't you scared, Tom?
3700133	Не те ли е страх, Том?	3536232	Aren't you scared, Tom?
3700134	Не си спомням къде за първи път срещнах Том.	3534152	I can't remember where I first met Tom.
3700137	Не знаех какво трябва да кажа на Том.	3534156	I didn't know what I should say to Tom.
3700138	Том се нуждае от кръвопреливане.	3536259	Tom needs a blood transfusion.
3700139	Не помня кога за първи път срещнах Том.	3534151	I can't remember when I first met Tom.
3700143	Винаги се наслаждавам, слушайки те как пееш.	3532130	I always enjoy hearing you sing.
3700144	Направи точно както ти казах.	3531925	Do exactly as I say.
3700145	Това е, което казах.	3531924	That's what I said.
3700148	Просто си върви в стаята.	3531920	Just go to your room.
3700149	Това е страхотен план.	3531831	That's a great plan.
3700155	Страхотен тоалет!	3531825	That's a great outfit.
3700159	Не бъди толкова наивен.	3531758	Stop being so naive.
3700160	Спри да бъдеш така наивен.	3531758	Stop being so naive.
821872	Дай да погледна.	3530278	Let me look into it.
3700162	Нека погледна.	3530278	Let me look into it.
3700163	Няма никой вкъщи.	3530021	There's no one home.
3700193	Том се прибра пиян снощи.	3529363	Tom came home drunk last night.
3700194	Мястото ни не е тук.	3529326	We don't belong here.
3700196	Ето защо сме тук.	3529322	That's why we're here.
3700197	Това беше много смешно.	3528617	That was very funny.
3700199	Аз съм зает човек.	3529121	I'm a busy guy.
3700200	Пробвай да я караш по-полека.	3528515	Try and take it easy.
3700202	Опитай да се успокоиш.	3528515	Try and take it easy.
1623214	Връщай се в леглото.	3528174	Just go back to bed.
3700206	Това е добър съвет.	3527967	That's good advice.
3700208	Не отидох за риба с Том миналия уикенд.	3527764	I didn't go fishing with Tom last weekend.
3700213	Няма нищо между Том и Мери.	3527392	There's nothing going on between Tom and Mary.
3700216	Мери е по-голямата сестра на Том.	3527144	Mary is Tom's youngest sister.
3700218	Не мога да повярвам, че все още имаш доверие на Том.	3525776	I can't believe you still trust Tom.
3700219	Не вярвам, че е истина.	3525117	I don't believe this is true.
3700220	Том, ако ти не отидеш, аз също няма да отида.	3527181	Tom, if you're not going, I'm not going either.
3700222	Котката изсъска срещу Том.	3523583	The cat hissed at Tom.
3700225	Може би можем да помогнем на Том.	3523514	Maybe we can help Tom.
3700229	Кой слуша Том?	3521825	Who listens to Tom?
3700231	Нямам какво да кажа на Том.	3521288	I don't have anything to say to Tom.
3700236	Не е нужно да казвам нищо на Том.	3521259	I don't have to say anything to Tom.
3700239	Не знаем нищо за Том.	3520646	We don't know anything about Tom.
3700244	Помоли Том да ти обясни.	3636182	Ask Tom to explain it.
3700246	Кажи на Том да ти обясни.	3636182	Ask Tom to explain it.
3700249	Защо Том е още тук?	3636350	Why's Tom still here?
3700252	Това е хубава история.	3533753	That's a nice story.
3700253	Прекарах си хубаво.	3533911	That was a good time.
3700254	Чувствам се така, сякаш познавам Том от години.	3533671	I feel as if I've known Tom for years.
3700255	Всички те са специални.	3532133	They're all special.
3700257	Тя се изчерви.	3523742	She blushed.
3700259	Те не можаха да убият Том.	3519625	They couldn't kill Tom.
3700261	Не намериха Том.	3519626	They haven't found Tom.
3700262	Те се страхуват от Том.	3519623	They're afraid of Tom.
3700264	Благодаря ти, че поне опита.	3519570	Thank you for trying.
822718	Сега е твой ред.	3519569	Now it's your turn.
3700268	Те ни чакат.	3519567	They're waiting for us.
3700269	Те ни очакват.	3519567	They're waiting for us.
3700273	Трима сме.	3519566	There are three of us.
3700275	Измина повече от седмица.	3519547	It's been quite a week.
3700276	Луда съм по него!	285187	I'm crazy about him!
3700277	Луд съм по него!	285187	I'm crazy about him!
3700288	Какво още има в джоба ти?	45545	What else do you have in your pocket?
3700289	Какво още държиш в джоба си?	45545	What else do you have in your pocket?
3700410	Това място е много мръсно.	2192265	This place is very dirty.
3700724	Как е брачният ти живот?	1495835	How's your married life?
3700726	Кой браузър използваш?	2659659	What browser are you using?
3700842	Да не говорим повече за това.	2082981	Let's not talk about it anymore.
3700843	Нека не говорим повече за това.	2082981	Let's not talk about it anymore.
3701330	Тя иска да живее в града.	1866506	She wants to live in the city.
3701342	Махнете този боклук оттук.	2259221	Take this junk out of here.
3702552	Надявам се Том да е прав.	2360911	I hope Tom is right.
3702577	Вече е много късно.	3565072	It's very late now.
3702581	Тя още го обича.	887408	She still loves him.
3702582	В Лондон всичко е скъпо.	1676712	Everything is expensive in London.
3702680	Човекът, на когото вярвах, ме предаде.	246842	The man I trusted betrayed me.
3702735	Познаваш ли това момиче?	3702727	Do you know this girl?
3702798	Свалих си разни неща.	3702794	I've downloaded some stuff.
3702808	Какво виждаш тук?	3096072	What do you see here?
3702829	О, Боже мой!	8110392	Oh, my God!
3702851	Ще го видиш.	2255391	You'll see it.
3702855	Върни го там, откъдето го взе.	41838	Put it back where you got it from.
3702856	Сложи го там, откъдето го взе.	41838	Put it back where you got it from.
3702860	Ти си шефът!	3702854	You're the boss!
3702861	Трябва ти такси, нали?	3702849	You need a taxi, don't you?
3702864	Ти си докторът!	3702862	You're the doctor!
3702866	Те ще вземат контрол над ситуацията.	3687628	They'll take control of the situation.
3702869	Да си викнем ли такси?	40961	Shall we take a taxi?
3702872	Да вземем ли такси?	40961	Shall we take a taxi?
3702875	Послушай съвета ми и говори с нея.	3684763	Take my advice and talk to her.
3702878	Трябват много пари, за да започнеш бизнес.	3684756	It takes a lot of money to start a business.
3702882	Знаеш всичко за мен.	3702865	You know everything about me.
3702884	Забавлявах се снощи.	2331654	I had fun last night.
3702907	Ти знаеш всичко за мен.	3702903	You know all about me.
3702915	Имам много успехи.	3702899	I have a lot of success.
3702916	Знам, че някои твои студенти не те харесват.	2492928	I know that some of your students don't like you.
3702927	Иска се кураж да направиш такова нещо.	3668589	It takes courage to do such a thing.
3702929	Нужен е кураж да направиш такова нещо.	3668589	It takes courage to do such a thing.
3702934	Ще се влюбиш в Бразилия.	3666752	You're going to fall in love with Brazil.
3702937	Можеш да разчиташ на мен.	275739	You can rely on me.
3702938	Изглеждаш като сестра ми.	3664504	You look like my sister.
3702939	Приличаш на сестра ми.	3664504	You look like my sister.
3703434	Аз няма да дойда.	3702707	I will not come.
3703439	Да не мислиш, че съм дошъл тук, само за да си изгубя времето?	3700855	Did you think I came here just to pass the time of day?
3703441	Да не мислиш, че съм дошла тук, само за да си изгубя времето?	3700855	Did you think I came here just to pass the time of day?
3703442	Градът е голям.	2002502	The city is big.
3703443	Хареса ми историята ти.	1887543	I liked your story.
3703444	Историята ти ми допадна.	1887543	I liked your story.
3703445	Не ми се играе.	2011553	I don't want to play.
3703446	Не искам да играя.	2011553	I don't want to play.
3703448	Знам всичко за теб.	2375870	I know everything about you.
3703449	Ще ми се да зная всичко за теб.	1682780	I'd love to know everything about you.
3703450	Ще се радвам да науча всичко за теб.	1682780	I'd love to know everything about you.
3703451	Току-що ти казах всичко, което знам за това.	2359887	I've just told you everything I know about that.
3703453	Трябва да узная всичко, което знаеш за Том.	2640019	I need to know everything that you know about Tom.
3703456	Искам да ми кажеш всичко, което знаеш за Том.	2034065	I want you to tell me everything you know about Tom.
3703459	Искам да ми кажеш всичко, което знаеш за станалото.	2042823	I want you to tell me everything you know about what's happening.
3703460	Има ли вода на Марс?	3703230	Is there water on Mars?
3703465	През пролетта дните се удължават.	3703236	In spring, the days get longer.
3703467	През пролетта дните стават по-дълги.	3703236	In spring, the days get longer.
3703476	Какво ще ми препоръчаш?	464550	What do you recommend to me?
3703477	Какво ще ме посъветваш?	1471069	What do you advise me?
3703488	Съществува ли свободната воля?	3703478	Does free will exist?
3703494	Няма да кажа на никого.	1527937	I won't tell anyone.
3703497	Не ти искам нито златото, нито среброто.	3608020	I don't want your gold or your silver.
3703499	Не ти ща ни златото, ни среброто.	3608020	I don't want your gold or your silver.
3703501	"С мен ли си?" "Да!"	328813	"You with me?" "Yes."
3703504	Музиката е вид забавление.	1648453	Music is a form of entertainment.
3703507	Музиката е вид развлечение.	1648453	Music is a form of entertainment.
3703509	Отиваме на плажа. Искаш ли да дойдеш?	3439892	We're going to the beach. Wanna come?
3703513	Понякога той е много странен.	2681822	Sometimes, he's very strange.
3703518	Не мисля, че ще вали утре.	511183	I think it won't rain tomorrow.
3703519	Мисля, че утре няма да завали.	511183	I think it won't rain tomorrow.
3703528	Виждал ли си коала?	520129	Have you ever seen a koala?
3703529	Виждала ли си коала?	520129	Have you ever seen a koala?
3703531	Не мисля, че тя ще дойде.	3237494	I don't think she will come.
3703537	Дълга история е.	3593997	That's a long story.
3703538	Това е дълга история.	3593997	That's a long story.
3703541	Той е италианец по рождение.	286961	He is Italian by birth.
3703543	И двамата са живи.	72810	Both are alive.
3703551	Какво ще правим?	2878220	What're we going to do?
3703557	Надявам се да имам шанс да ти върна услугата.	2060381	I hope I get a chance to return the favor you've done me.
3703567	Офисът ни се намира в центъра на града.	247546	Our office is located in the center of the town.
3703570	Не очаквах да те видя толкова скоро.	2314906	I didn't expect to see you so soon.
3703577	Леглото на Том е празно.	2240264	Tom's bed's empty.
3703579	Нямаме захар.	243584	We have no sugar.
3703597	Ще уча много.	2036035	I'll study a lot.
3703598	Те не говорят за това.	2278288	They don't talk about it.
3703601	Нищо интересно не се случва в този малък град.	1955544	Nothing interesting happens in this small town.
3703603	Нищо интересно не се случва в това малко градче.	1955544	Nothing interesting happens in this small town.
3703604	Говорих с него за това по телефона.	254121	I talked with him about it over the telephone.
829855	Моля те, запази го в тайна.	1827551	Please keep it a secret.
3703815	Един млад човек иска да те види.	64435	A young person wants to see you.
3703818	Един младеж иска да те види.	64435	A young person wants to see you.
3703848	Само като те погледна и виждам, че природата има чувство за хумор.	3703817	Looking at you, I understand that nature has a sense of humor.
3703849	Защо още слушам това?	3703668	Why do I still listen to this?
3703850	Защо ли още слушам това?	3703668	Why do I still listen to this?
3703851	Искаш ли да повторя въпроса?	3703660	Do you wish me to repeat the question?
3703852	Тя ме помисли за доктор.	492633	She thought that I was a doctor.
3703853	Тя си помисли, че съм доктор.	492633	She thought that I was a doctor.
3703859	Това е бъдещето.	2458794	This is the future.
3703863	Видя ли го да излиза?	283489	Did you see him go out?
3703877	Той отиде в Америка да учи медицина.	532666	He went to America to study medicine.
3703880	Всеки ден ходя на работа.	261838	I go to work every day.
3703886	Тя е надарена с красота.	316626	She is endowed with beauty.
3704109	Тя го целуна по челото.	887259	She kissed him on the forehead.
3704113	Можеш да караш кола, нали?	16021	You can drive a car, can't you?
3704114	Защо не прочете списанието?	882551	Why didn't you read the magazine?
3704119	Какво ще ядеш за обяд днес?	882552	What will you have for lunch today?
3704125	Имаш красиви ръце.	3664141	You have beautiful hands.
3704126	Имаш хубави ръце.	3664141	You have beautiful hands.
3704128	Том искаше да говори с Мери за нещо.	1092488	Tom wanted to talk to Mary about something.
3704129	Том искаше да говори за нещо с Мери.	1092488	Tom wanted to talk to Mary about something.
3704133	Преди да отиде да спи, Том провери дали всички врати за заключени.	1026700	Tom checked to make sure all the doors were locked before he went to sleep.
3704139	Том не може да остане дълго, затова нека срещата започне.	1026735	Tom can't stay for long so let's get the meeting started.
3704143	Мечтата ѝ е да посети Париж.	878775	Her dream is to visit Paris.
3704150	Ако аз не мога да го направя, какво те кара да смяташ, че ти ще можеш?	2575683	If I can't do this, what makes you think you can?
3704321	Том има дъщеря на твоите години.	1025503	Tom has a daughter about your age.
3704322	Том има дъщеря на твоята възраст.	1025503	Tom has a daughter about your age.
3704328	Какво те питаше Том?	3142551	What kind of questions did Tom ask you?
3704332	Какви въпроси те питаше Том?	3142551	What kind of questions did Tom ask you?
3704335	Какви въпроси ти задаваше Том?	3142551	What kind of questions did Tom ask you?
3704731	Много е кратка.	2713771	It's very short.
3704732	Много е кратък.	2713771	It's very short.
3704733	Много е кратко.	2713771	It's very short.
3704737	Знаех, че Том ще бъде съкрушен.	2374857	I knew Tom would be heartbroken.
3704765	Винаги си добър.	2218072	You're always good.
3704766	Винаги си добра.	2218072	You're always good.
3704771	Той се справя добре.	2523921	He's doing well.
3704772	Добре я кара.	2523921	He's doing well.
3704775	Той събра нещата си и си тръгна.	2253637	He gathered up his things and left.
3704776	Той си събра нещата и си тръгна.	2253637	He gathered up his things and left.
3704779	Мисля си за това от време на време.	2407719	I think about that from time to time.
3704780	От време на време си мисля за това.	2407719	I think about that from time to time.
3704782	Чат-пат си мисля за това.	2407719	I think about that from time to time.
3704805	Сурова ли е зимата тук?	3022518	Is it severe in the winter here?
3705072	Сънувах Том.	2045348	Tom was in my dream.
3705739	Как да помогна?	1885951	How can I help?
3705740	Как мога да помогна?	1885951	How can I help?
3705742	Техен проблем си е, не наш.	3705684	It's their problem, not ours.
3705743	Проблемът си е техен, не наш.	3705684	It's their problem, not ours.
3705744	"Снегът е красив, нали?" "Да, но Мери, ти си още по-красива."	3705033	"The snow is beautiful, isn't it?" "Yeah, but Mary, you're even more beautiful."
3705745	"Снегът е красив, нали?" "Да, но Мери, ти си дори по-красива."	3705033	"The snow is beautiful, isn't it?" "Yeah, but Mary, you're even more beautiful."
3705746	Май не ме вземаш на сериозно.	3705715	It seems you aren't taking me seriously.
3705748	Изглежда не ме вземаш на сериозно.	3705715	It seems you aren't taking me seriously.
3705749	Колко висока е тази планина?	59180	What is the height of this mountain?
3705798	Той харесва италианската кухня.	3705795	He likes the Italian cuisine.
3705800	Никой от нас не говори френски.	3705760	None of us speaks French.
3705801	Трябва да дочета тази книга.	3705118	I need to finish reading this book.
3705802	Съжаляваш за станалото снощи?	3704781	Are you sorry for what happened last night?
3705803	Съжаляваш ли за това, което се случи снощи?	3704781	Are you sorry for what happened last night?
3705804	Ще ми кажеш ли какво да правя?	3200488	Can you tell me what to do?
3705805	Ще ми кажеш ли какво да сторя?	3200488	Can you tell me what to do?
3705806	Можеш ли да ми кажеш ли какво да правя?	3200488	Can you tell me what to do?
3705807	Можеш ли да ми кажеш ли какво да сторя?	3200488	Can you tell me what to do?
3706289	Може и да е истина, но не ми се вярва.	51187	That could be true, but I don't really think so.
3706292	Може би е истина, но не ми се вярва.	51187	That could be true, but I don't really think so.
3706301	Тя се шегува с теб.	2583326	She's making fun of you.
3706304	Тя се бъзика с теб.	2583326	She's making fun of you.
3706316	Имам право на личен живот.	2358803	I have a right to my private life.
3706320	Аз никога няма да те нараня.	2548815	I'd never hurt you.
3706322	Никога няма да те нараня.	2548815	I'd never hurt you.
3706326	Купих хляб, кафе, захар и други такива неща.	255447	I bought bread, coffee, sugar and the like.
3706327	Филмите на ужасите ме плашат.	801149	Horror movies frighten me.
3706329	Уверявам ви, че ще успеем да платим наема навреме.	2293462	I assure you we'll be able to pay the rent on time.
3706332	Изчисти масата вече!	1272503	Clean the table already!
3706335	Те тръгнаха по различни улици.	2680392	They were following different streets.
3706338	Малко е мазно.	1476207	It's a bit greasy.
3706342	Всички кажете "сирене".	1877594	Everyone, say cheese.
3707104	Какво ще ядем?	3154670	What are we going to eat?
3707105	Какво ще похапнем?	3154670	What are we going to eat?
3707325	Руснаците никога не се усмихват.	573860	Russians never smile.
3707354	Том доста си поплака, когато Мери го напусна.	2641679	Tom cried a lot when Mary left him.
3707355	Том плачеше много, когато Мери го напусна.	2641679	Tom cried a lot when Mary left him.
3707357	Не останах до края на концерта.	3185425	I didn't stay until the end of the concert.
3707358	Това е снимката на новата ми къща.	1810762	It is the photo of my new house.
3707359	Той бе господар на положението.	291048	He was master of the situation.
3707360	Той още не е дошъл, нали?	32840	He hasn't come already, has he?
3707362	На баща ми му е трудно да откаже пиенето.	318888	It's hard for my father to give up drinking.
3707363	На баща ми му е трудно да откаже алкохола.	318888	It's hard for my father to give up drinking.
3707366	Кога може да кажем, че човек има проблеми с алкохола?	2211	When can one say that a person has alcohol issues?
3707369	Те знаеха в каква голяма опасност ще се намерят.	3335712	They knew how much danger they'd be in.
3707370	Той лесно губи самообладание.	290196	He loses his temper easily.
3707371	Той лесно избухва.	290196	He loses his temper easily.
3707374	Той харесва много английския.	293939	He likes English very much.
3707375	Той много харесва английския.	293939	He likes English very much.
3707377	Като че ли искаш да те разубедя да не правиш това.	2033965	You seem to want me to talk you out of doing that.
3707379	Май искаш да те разубедя да се откажеш от това.	2033965	You seem to want me to talk you out of doing that.
3707381	Ябълката падна!	2765474	The apple fell!
3707383	Три от петте съпруги, които той бе имал, бяха неверни.	2846115	Of the five wives he had, three were unfaithful.
3707384	От петте съпруги, които той бе имал, три бяха неверни.	2846115	Of the five wives he had, three were unfaithful.
3707388	Чета книга, докато ям.	1881	I read a book while eating.
3707389	Докато ям, чета книга.	1881	I read a book while eating.
3707393	Помолих го да ни изпрати книгата.	483338	I asked him to send us the book.
3707395	Той мрази да пазарува.	2184078	He hates shopping.
3707396	Той мрази пазаруването.	2184078	He hates shopping.
3707398	Той флиртува с други момичета във фейсбук.	2305066	He flirts with other girls on Facebook.
3707401	Сега си спомних, не бива да пушиш в нейната кола.	309368	Now remember, you must not smoke in her car.
3707403	Сега се сетих, не трябва да пушиш в нейната кола.	309368	Now remember, you must not smoke in her car.
3707407	Знам колко объркващо е това за теб.	2952317	I know how confusing this must be for you.
3707408	Досещам се колко е объркващо това за теб.	2952317	I know how confusing this must be for you.
3709515	Може ли да ми направиш една голяма услуга?	2772934	Could you do me a big favor?
3709518	Аз съм идеалист. Не знам къде отивам, но вървя по своя път.	683864	I'm an idealist. I don't know where I'm going, but I'm on my way.
3709520	Не бих могъл да направя това без теб.	2029988	I couldn't have done this without you.
3709521	Не бих могла да направя това без теб.	2029988	I couldn't have done this without you.
3709523	Нямаше да мога да направя това без теб.	2029988	I couldn't have done this without you.
3709911	Чаках Том.	3330063	I was waiting for Tom.
3709915	Не искам да пораствам.	3709621	I don't want to grow up.
3709916	Защо не пораснеш?	2210747	Why don't you grow up?
3709918	Изглеждаш изморен, затова си легни рано.	3709608	You look tired, so you should go to bed early.
3709920	Изглеждаш изморен, затова трябва да си легнеш рано.	3709608	You look tired, so you should go to bed early.
3709922	Наистина съм уморен и искам да си легна рано.	415432	I'm really tired and want to go to bed early.
3709924	Наистина съм уморена и искам да си легна рано.	415432	I'm really tired and want to go to bed early.
3709926	Наистина ли не харесваш тези момчета?	3709112	Do you really not like those guys?
3709927	Наистина ли не ги харесваш?	3709111	Do you really not like them?
3709928	В парка имаше едно красиво момиче с черна коса.	3709100	There was a pretty girl with black hair in the park.
3710335	Имаш ли пари в себе си?	64608	Do you have any money with you?
3710336	Носиш ли пари у себе си?	64608	Do you have any money with you?
3710928	Той беше сам вкъщи.	1460071	He was alone in the house.
3710930	Той беше сам в къщата.	1460071	He was alone in the house.
3710936	Този проблем е по-лесен от това.	56715	This problem is easier than that.
3710937	Спомням си.	2111799	I remember.
3710938	Историята ѝ не може да е лъжа.	3525062	Her story cannot be a lie.
3710939	Нейната история не може да е лъжа.	3525062	Her story cannot be a lie.
3710941	Не ми харесва начинът, по който се държиш.	2322749	I don't like the way you're acting.
3710943	Не ми харесва как се държиш.	2322749	I don't like the way you're acting.
3710945	Познаваш ли го изобщо?	66260	Do you know him at all?
3710946	Тази ситуация е смешна.	780583	This situation is funny.
3710947	Тази ситуация е забавна.	780583	This situation is funny.
3710948	Положението е забавно.	780583	This situation is funny.
3710949	Положението е смешно.	780583	This situation is funny.
3710950	Знаеш за какво говоря.	2580778	You know what I am talking about.
3710951	Просто не искам да те видя разочарован.	2031541	I just don't want to see you get disappointed.
3710952	Просто не искам да те видя разочарована.	2031541	I just don't want to see you get disappointed.
3710953	Тя се омъжи на седемнадесет.	310076	She got married at the age of seventeen.
3710954	Тя се ожени на седемнадесет.	310076	She got married at the age of seventeen.
3710959	Вече направи това.	3342885	You did that already.
3710960	Наистина ли видя инцидента?	16024	Did you actually see the accident?
3710963	Моля да не ме прекъсваш за малко.	38883	Please don't interrupt me for a while.
3710965	Казвам ти, тя прилича на майка си.	317051	She looks like her mother, I tell you.
3710966	Казвам ти, тя изглежда като майка си.	317051	She looks like her mother, I tell you.
3710968	Том започна да разбира.	2645413	Tom began to understand.
3716034	Дядо Коледа живее на Северния полюс.	3716026	Santa lives at the North Pole.
3716071	Надявам се, че мога да го направя.	3716048	I hope that I can do it.
3716943	Не гледат.	2243647	They're not looking.
3741741	Ще можете ли да изчакате секунда?	3010944	Hold on just a second, would you, please?
3741743	В каква ситуация ще направиш това?	3741664	In what kind of situations would you do that?
3741744	В каква ситуация ще го направиш?	3741664	In what kind of situations would you do that?
3741745	В коя ситуация би го направил?	3741664	In what kind of situations would you do that?
3741746	В каква ситуация би използвал това изречение?	3741663	In what kind of situations would you use that sentence?
3741747	Кога ще го използваш?	3741657	When do you use it?
3741748	Не очаквай всеки да те харесва.	3738788	Don't expect everyone to like you.
3741749	Получи ли това, което ти изпратих?	3738821	Did you get what I sent you?
3741750	Следващата седмица се местим в Бостън.	3737640	We're moving to Boston next week.
3741751	Местим се в Бостън следващата седмица.	3737640	We're moving to Boston next week.
3741752	Идната седмица се местим в Бостън.	3737640	We're moving to Boston next week.
3741753	Спрях го да ми направи снимка.	3740401	I got him to take my picture.
3741755	Те го правят сега.	3740220	They're doing it now.
3741756	Те го правят в момента.	3740220	They're doing it now.
3741757	Ти го правиш сега.	3444745	You're doing it now.
3741759	Ти го правиш в момента.	3444745	You're doing it now.
3741760	Правиш го сега.	3444745	You're doing it now.
3741761	Правиш го в момента.	3444745	You're doing it now.
3741764	Тези твои ли са, Том?	3739827	Are these yours, Tom?
3741765	Том, тези твои ли са?	3739827	Are these yours, Tom?
3741768	Това твое ли е, Том?	3739826	Is this yours, Tom?
3741769	Твое ли е това, Том?	3739826	Is this yours, Tom?
3741770	Какво има, Том? Плачеш ли?	3739823	What's the matter, Tom? Are you crying?
3741777	Иска ми се всичко, което Том каза, да бе лъжа.	3739822	I wish everything Tom said was a lie.
3741779	Иска ми се всичко, което Том каза, да беше лъжа.	3739822	I wish everything Tom said was a lie.
3741780	Ще ми се всичко, което Том каза , да беше лъжа.	3739822	I wish everything Tom said was a lie.
3741781	Ще ми се всичко, което Том каза , да бе лъжа.	3739822	I wish everything Tom said was a lie.
3741802	Като порасна, ще се оженя за Том.	3739819	When I grow up, I'm going to get married to Tom.
3741804	Като порасна, ще се омъжа за Том.	3739819	When I grow up, I'm going to get married to Tom.
3741807	С кой предпочиташ да излизаш, Том или Джон?	3739814	Who would you rather go out with, Tom or John?
3741809	Обичам те, Том.	2765612	I love you, Tom.
3741813	Прави каквото смяташ за добре.	3739787	Do whatever you think is best.
3741816	Всички ли са полудели?	3738947	Has everyone gone crazy?
3741819	Кой е малчуганът?	3738946	Who's the little guy?
3741820	Какви книги си купи?	3738945	What books did you buy?
3741826	Купи ли каквото те помолих?	3738944	Did you buy what I asked you to buy?
3741828	Сигурен ли си, че Том искаше да купим това?	3738943	Are you sure this is what Tom wanted us to buy?
3741829	Сигурна ли си, че Том искаше да купим това?	3738943	Are you sure this is what Tom wanted us to buy?
3741830	Кое мислиш ще си купи Том?	3738942	Which one do you think Tom is going to buy?
3741832	Том знае ли защо не си била на партито му?	3738941	Does Tom know why you weren't at his party?
3741834	Том знае ли защо не си бил на партито му?	3738941	Does Tom know why you weren't at his party?
3741835	Том наистина ли иска да отида на партито му?	3738940	Does Tom really want me to come to his party?
3741837	Том наистина ли иска да отида на купона му?	3738940	Does Tom really want me to come to his party?
3741838	Кой друг беше на партито на Том?	3738939	Who else was at Tom's party?
3741842	Защо не би ме пуснал да ида на партито на Том?	3738938	Why wouldn't you let me go to Tom's party?
3741844	Защо не мога да ида на партито на Том?	3738937	Why can't I go to Tom's party?
3741846	Не ми казвай, че няма да ходиш на партито на Том?	3738936	Don't tell me you're not going to Tom's party?
3741848	Чувстваш ли се виновен?	3738935	Do you feel guilty?
3741850	Чувстваш ли се виновна?	3738935	Do you feel guilty?
3741853	Много ли са клубовете в твоя град?	3738931	Are there many clubs in your city?
3322000	Аз нямам билет.	40223	I don't have a ticket.
2805649	Купих червена вратовръзка.	327777	I bought a red tie.
3751333	Какво изпусна?	3738539	What did you miss?
3751334	Какво се опитва да постигне Том?	3738411	What's Tom after?
3751335	Кой е управителят?	3738390	Who's the manager?
3751336	Кой е мениджърът?	3738390	Who's the manager?
3751337	Как мога да спя?	3738352	How can I sleep?
3751338	Как бих могъл да спя?	3738352	How can I sleep?
3751339	Как мога да продължа?	3738250	How can I go on?
3751340	Как бих могъл да продължа?	3738250	How can I go on?
3751341	Как мога да си тръгна?	3737954	How can I leave?
3751342	Том е пълна загадка.	3737509	Tom is a mystery.
3751343	Гледай ме внимателно.	3737322	Watch me closely.
3751344	Том изглежда самотен.	3737319	Tom looks lonely.
3751345	Ние всички сме готови.	3737244	We're all ready.
3751346	Том няма да се махне.	3737225	Tom won't go away.
3751347	Засега приключих.	3737018	I'm done for now.
3751348	С това се свърши.	3737017	That's over now.
2849627	Трябва да изляза.	3736834	I've got to go out.
3751394	Том изглежда изтощен.	3736831	Tom looks worn out.
3751396	Не се губи.	3736802	Don't get lost.
3751397	Това е мястото.	3736742	This is the spot.
3751398	Том не ловуваше.	3736710	Tom didn't hunt.
3751399	Разбирам какво искаш да кажеш.	3736708	I get your point.
